"province_code","province_name_eng","pc_code","ps_code","ps_type","commission","audit_reason","commission_decision","bvv_total","audit_or_recount"
"27","KANDAHAR","2701026","2701026-04","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701027","2701027-04","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",74,"YES"
"27","KANDAHAR","2701027","2701027-18","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701027","2701027-19","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",39,"YES"
"27","KANDAHAR","2701028","2701028-17","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",72,"YES"
"27","KANDAHAR","2701028","2701028-19","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",1,"YES"
"27","KANDAHAR","2701030","2701030-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701031","2701031-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",21,"YES"
"27","KANDAHAR","2701031","2701031-09","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",1,"YES"
"27","KANDAHAR","2701032","2701032-14","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",44,"YES"
"27","KANDAHAR","2701033","2701033-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701033","2701033-11","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701033","2701033-24","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",28,"YES"
"27","KANDAHAR","2701033","2701033-25","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",32,"YES"
"27","KANDAHAR","2701033","2701033-30","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701034","2701034-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701034","2701034-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2701034","2701034-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",23,"YES"
"27","KANDAHAR","2701034","2701034-14","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701034","2701034-19","M","As per the decision of the IEC","Physical results forms show zero votes but digital results and BVV data have vote information","Decision 104 Annex 5",16,"YES"
"27","KANDAHAR","2701034","2701034-22","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701035","2701035-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2701035","2701035-20","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",36,"YES"
"27","KANDAHAR","2701035","2701035-24","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2701036","2701036-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",34,"YES"
"27","KANDAHAR","2701036","2701036-13","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",6,"YES"
"27","KANDAHAR","2701039","2701039-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",66,"YES"
"27","KANDAHAR","2701039","2701039-03","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",56,"YES"
"27","KANDAHAR","2701039","2701039-06","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",54,"YES"
"27","KANDAHAR","2701039","2701039-11","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",62,"YES"
"27","KANDAHAR","2701039","2701039-12","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",56,"YES"
"27","KANDAHAR","2701039","2701039-13","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",28,"YES"
"27","KANDAHAR","2701039","2701039-15","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",53,"YES"
"27","KANDAHAR","2701039","2701039-16","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",68,"YES"
"27","KANDAHAR","2701039","2701039-17","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",57,"YES"
"27","KANDAHAR","2701039","2701039-22","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",50,"YES"
"27","KANDAHAR","2701039","2701039-25","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",26,"YES"
"27","KANDAHAR","2701039","2701039-32","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",55,"YES"
"27","KANDAHAR","2702041","2702041-01","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",19,"YES"
"27","KANDAHAR","2702041","2702041-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702042","2702042-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",98,"YES"
"27","KANDAHAR","2702042","2702042-02","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",109,"YES"
"27","KANDAHAR","2702042","2702042-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",140,"YES"
"27","KANDAHAR","2702042","2702042-04","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702042","2702042-05","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",128,"YES"
"27","KANDAHAR","2702042","2702042-06","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",76,"YES"
"27","KANDAHAR","2702042","2702042-07","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",76,"YES"
"27","KANDAHAR","2702042","2702042-08","F","As per the decision of the Commissions","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702043","2702043-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",25,"YES"
"27","KANDAHAR","2702043","2702043-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702043","2702043-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",22,"YES"
"27","KANDAHAR","2702043","2702043-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",31,"YES"
"27","KANDAHAR","2702043","2702043-05","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702043","2702043-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702044","2702044-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702044","2702044-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702044","2702044-04","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702045","2702045-01","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702045","2702045-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702045","2702045-03","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702045","2702045-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702046","2702046-01","M","As per the decision of the ECC","Otherwise referred for audit by Electoral Complaints Commission","ECC",77,"YES"
"27","KANDAHAR","2702046","2702046-02","M","As per the decision of the ECC","Otherwise referred for audit by Electoral Complaints Commission","ECC",46,"YES"
"27","KANDAHAR","2702046","2702046-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",63,"YES"
"27","KANDAHAR","2702046","2702046-04","F","As per the decision of the ECC","Otherwise referred for audit by Electoral Complaints Commission","ECC",5,"YES"
"27","KANDAHAR","2702047","2702047-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",87,"YES"
"27","KANDAHAR","2702047","2702047-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702047","2702047-03","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702047","2702047-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",66,"YES"
"27","KANDAHAR","2702047","2702047-05","F","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702048","2702048-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",94,"YES"
"27","KANDAHAR","2702048","2702048-02","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",124,"YES"
"27","KANDAHAR","2702048","2702048-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",132,"YES"
"27","KANDAHAR","2702048","2702048-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",106,"YES"
"27","KANDAHAR","2702048","2702048-05","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",105,"YES"
"27","KANDAHAR","2702048","2702048-06","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",121,"YES"
"27","KANDAHAR","2702049","2702049-01","M","As per the decision of the Commissions","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",52,"YES"
"27","KANDAHAR","2702049","2702049-02","M","As per the decision of the Commissions","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",20,"YES"
"27","KANDAHAR","2702049","2702049-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",47,"YES"
"27","KANDAHAR","2702049","2702049-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",49,"YES"
"27","KANDAHAR","2702049","2702049-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702050","2702050-01","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702050","2702050-02","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",194,"YES"
"27","KANDAHAR","2702050","2702050-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",180,"YES"
"27","KANDAHAR","2702050","2702050-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",146,"YES"
"27","KANDAHAR","2702050","2702050-05","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",66,"YES"
"27","KANDAHAR","2702050","2702050-06","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",68,"YES"
"27","KANDAHAR","2702050","2702050-07","F","As per the decision of the Commissions","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702051","2702051-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",72,"YES"
"27","KANDAHAR","2702051","2702051-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702051","2702051-03","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702051","2702051-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",58,"YES"
"27","KANDAHAR","2702051","2702051-05","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",63,"YES"
"27","KANDAHAR","2702051","2702051-06","F","As per the decision of the ECC","Otherwise referred for audit by Electoral Complaints Commission","ECC",6,"YES"
"27","KANDAHAR","2702052","2702052-01","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702052","2702052-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",1,"YES"
"27","KANDAHAR","2702052","2702052-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",63,"YES"
"27","KANDAHAR","2702052","2702052-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702053","2702053-03","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702054","2702054-01","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702054","2702054-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702054","2702054-03","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702054","2702054-04","F","As per the decision of the Commissions","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2702055","2702055-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",88,"YES"
"27","KANDAHAR","2702055","2702055-02","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",100,"YES"
"27","KANDAHAR","2702055","2702055-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",112,"YES"
"27","KANDAHAR","2702055","2702055-04","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",1,"YES"
"27","KANDAHAR","2702055","2702055-05","M","As per the decision of the Commissions","Physical results forms received by National Tally Center but digital results form not received, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 3-ii",124,"YES"
"27","KANDAHAR","2702055","2702055-06","F","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",31,"YES"
"27","KANDAHAR","2702056","2702056-01","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",82,"YES"
"27","KANDAHAR","2702056","2702056-02","M","As per the decision of the Commissions","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2702056","2702056-03","M","As per the decision of the Commissions","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",62,"YES"
"27","KANDAHAR","2702056","2702056-04","F","As per the decision of the Commissions","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703057","2703057-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",38,"YES"
"27","KANDAHAR","2703057","2703057-03","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",28,"YES"
"27","KANDAHAR","2703057","2703057-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703060","2703060-03","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703061","2703061-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703061","2703061-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703061","2703061-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703061","2703061-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703062","2703062-03","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703063","2703063-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",62,"YES"
"27","KANDAHAR","2703063","2703063-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",51,"YES"
"27","KANDAHAR","2703064","2703064-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703066","2703066-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",57,"YES"
"27","KANDAHAR","2703066","2703066-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",49,"YES"
"27","KANDAHAR","2703066","2703066-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",37,"YES"
"27","KANDAHAR","2703066","2703066-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",41,"YES"
"27","KANDAHAR","2703066","2703066-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",47,"YES"
"27","KANDAHAR","2703066","2703066-06","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",36,"YES"
"27","KANDAHAR","2703070","2703070-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",94,"YES"
"27","KANDAHAR","2703070","2703070-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",73,"YES"
"27","KANDAHAR","2703070","2703070-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",78,"YES"
"27","KANDAHAR","2703070","2703070-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",79,"YES"
"27","KANDAHAR","2703071","2703071-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703072","2703072-03","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703073","2703073-02","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",27,"YES"
"27","KANDAHAR","2703073","2703073-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2703073","2703073-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2703074","2703074-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",97,"YES"
"27","KANDAHAR","2703074","2703074-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",83,"YES"
"27","KANDAHAR","2703074","2703074-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",68,"YES"
"27","KANDAHAR","2703074","2703074-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704075","2704075-02","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",46,"YES"
"27","KANDAHAR","2704075","2704075-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",48,"YES"
"27","KANDAHAR","2704075","2704075-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704076","2704076-01","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704076","2704076-02","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",29,"YES"
"27","KANDAHAR","2704076","2704076-03","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704076","2704076-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",25,"YES"
"27","KANDAHAR","2704076","2704076-05","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704076","2704076-06","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704076","2704076-07","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704077","2704077-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704077","2704077-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704077","2704077-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",24,"YES"
"27","KANDAHAR","2704077","2704077-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704078","2704078-01","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",30,"YES"
"27","KANDAHAR","2704078","2704078-02","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704078","2704078-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704078","2704078-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",42,"YES"
"27","KANDAHAR","2704078","2704078-05","F","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 3",NA,"YES"
"27","KANDAHAR","2704079","2704079-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704079","2704079-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704079","2704079-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704079","2704079-04","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704079","2704079-05","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-01","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",40,"YES"
"27","KANDAHAR","2704080","2704080-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-04","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-05","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-06","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-07","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704080","2704080-08","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704081","2704081-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704083","2704083-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704085","2704085-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704085","2704085-03","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704085","2704085-04","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704086","2704086-01","M","As per the decision of the IEC","Referred by National Tally Center management team","Decision 112 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704087","2704087-01","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",18,"YES"
"27","KANDAHAR","2704087","2704087-02","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",36,"YES"
"27","KANDAHAR","2704087","2704087-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",7,"YES"
