"pc_code_14","pc_name_eng_14","pc_code_18","pc_name_eng_18","lat_14","lon_14","coord_14_18_discrepancy_in_meters","matched_by"
"0405125","Khazandar House","0405071","Khalid Bin Waleed High School",33.93023614,68.68700728,893.974906699755,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1727271","District Building","1727312","Nasi High School",38.44329256,70.8028726,894.507643329759,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605166","WataPoor Chardewali","0605128"," Shaheed Khudai Dost School",34.40634444,70.61020833,894.512099302219,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1408052","Kabul Village Big Mosque","1409151"," Pas Tarak",33.4648463200001,70.0792270900001,898.208867113412,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3205271","Farm-e- Pelawari","3205159","Amir Ma’awia Primary School",34.3373277200001,61.7598489600001,899.741795182496,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2406141","Soyak Mosque","2406168"," Ghareenj Mosque",33.4308416800001,65.69672597,899.849539150476,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3203084","Khatamul Anbeya Madrassa","3203108","Nasaji",34.2619261800001,62.2286708300001,900.097462588101,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2308225","Zalragak Bazar","2308229"," Zelargak Secondary School",33.2324409600001,64.36108936,906.514207120825,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1407167","District Center","1407135"," Zambar Mosque",33.5706630900001,69.88666657,906.677714355125,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2102321","Shadiyan Mosque","2102060"," Shadyan High School",36.520363438,67.2114894920001,907.730495001735,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1111157","Mir Wahez Mosque","1111235"," Mirwaez village Mosque",33.2202462500001,68.1250151,910.399158081519,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605179","Meer Lala Chardiwali","0605128"," Shaheed Khudai Dost School",34.408084,70.6103723300001,910.671643873519,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0607139","Barogaray Mosque","0607183"," Barro High School",34.2560910800001,70.6413399300001,911.845571947571,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2405090","Dashtak Mosque","2405135"," Gazbeeri High School",33.9538793900001,65.8089491200001,911.868177876915,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2301012","Lal Mohammad Private House","2301062"," Shorah Zar Sufla Mosque",34.67500197,65.00104257,913.407574317479,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404140","Banda Khel Mosque","1404099"," Banda Khil Secondary School",33.17578098,69.64715706,914.24329580923,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3206122","Bazyan Mosque","3206180","Buzyan School",34.2418739800001,62.7517183,915.690923044405,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1307062","Speri School","1307113"," Khwazi Khil Speen Masjid Mosque",33.9300556000001,69.74879891,918.204886817883,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0103426","Malik Reza Khan Mosque","0103411","Lalandar clinic",34.39535748,69.01176294,918.212720291871,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0308145","Seya Sang Mosque","0308136","Dandar School",34.7911188900001,69.4746239500001,919.576559179593,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2710147","Malak Ataullah Private House","2710146"," Mulla Ibrahim School",31.5217194300001,65.22905884,920.995874792308,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1406120","Shaz Ghar Village Mosque","1406121"," Da awam Kali Jomat Mosque",33.3693047100001,69.7667649300001,923.66728056467,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0301021","Sunjid Dara Mosque","0301035","Masoud Buzurg High School",34.9470336250001,69.122010073,923.747406000707,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2701062","Ameer Lalee Hotel","2703066"," Nasaji School",31.6183483000001,65.8362914100001,923.872349208357,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1306037","Nek Mohammad Hojra","1306090"," Dam Mangal Madrassah",33.6041821500001,69.49169727,925.205885179355,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2705161","Haji Lala Oil Station","2705100"," Peer Mohammad Kakar High School",31.62213409,65.52713516,928.952879484978,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1412160","Khaloti Village Mosque","1412175"," Sre Kanni village Mosque",33.2828551000001,69.5840669400001,929.046045404061,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1004059","Kalach Mosque","1004072"," Kaleech Secondary School",35.2733815400001,67.97158876,930.46799108614,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2404046","Qalandaran Mosque","2404111"," Imam Raza Jangan Mosque",34.2515757700001,66.30810555,933.06713163147,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1901055","Haji Nasruddin Mosque","1901049","Arabab Mohammad Ali School",36.813574,68.8594652600001,934.812631835735,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2006101","School","2006079"," Taqchi village School",35.910533051,67.339154017,936.379968634333,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2701059","Meena Borj","2701029"," Fazil Kandahari School",31.604667683,65.6666776160001,938.215147145524,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1115362","Qala-e-Yarbiq School","1115338"," Chahar Qalla Mosque",32.83573,67.8368949,938.3485244015,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2606014","Karbaghi School","2606064"," QaraBagh e  School",32.4775168100001,67.3764111,944.99319958388,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1006097","Munbar-e-Dahan Beldar Ghotu","1006126"," Paybom Girls School",34.3400118300001,66.9991235500001,945.352170121612,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101040","Farooq House","1101029"," Kalaghach Mosque",33.42893,68.4859794800001,946.936766580522,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2306079","Girls School","2306170"," Kamanj Girls High School",34.3843875200001,64.34763666,951.140406724895,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1403148","Mohammad Yaqoob Khan Mosque","1401016"," Da Shamal Zorr Kali (Noorzai) Mosque",33.2959030100001,69.98061946,953.340880149472,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2704178","Marghar Camp School","2704081"," Mulla Abdul Rahman Darbar Mosque",31.54195131,65.4962473900001,955.367027490319,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207092","District Compound (Tent)","1207074"," Bazar Hospital",32.8522222200001,68.4475,957.421818837967,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2403113","Old Governmental Building","2403074"," Zain Lorah Shew Clinic",33.2452465600001,66.0697831800001,958.268988958868,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1202032","Qala-e-Saydo Tent","1202021"," Folad Khil High School",33.3174545200001,68.90686522,958.644672752758,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0402159","Surbaghal Tent","0401006","Ibrahim Khil Clinic",34.37078926,68.8121062400001,964.46574010464,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711208","Haji Ahmad Shah Market School","2711167"," Imam Abu Haneefah School",30.9713621300001,66.4169155600001,967.730206444327,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301036","Kariz Shaikh ha Western Tent","3301040","Hazrat Abu Baker Sedique Mosque",32.3586066350001,61.9681863800001,970.09240787706,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1114340","Hecha Village Mosque","1114323"," Shuhadai Haicha High School",33.0346319200001,67.21350202,970.491682184179,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2111210","Sardar Mohammad Private House","2111238"," Development Council Building",36.7559412900002,66.7225130400001,970.572552395197,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0808064","Rueebi Salah Mosque","0808090","Parangan Boys School",35.2296898600001,69.74933087,971.384349940939,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0801007","Manjhor Mosque","0801006","Koh E Manjhor Secondary School",35.30510577,69.55580584,977.340887428248,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0801008","Manjhor Village  Mosque","0801006","Koh E Manjhor Secondary School",35.30510577,69.55580584,977.340887428248,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2705154","8th Camp School","2705104"," Camp no. 2 Mosque",31.68803368,65.37401452,979.019275481674,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1214264","Makhfirollah Guest House","1214183"," Border Ahmadzai Mosque",32.7912084700001,69.3419584800001,979.275498035678,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2703073","Haji Akhtar Mohamamd Private House","2703070"," Mandahsar School",31.5494962600001,65.86228399,983.701731001701,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0301015","Abdi by Mosque","0301024","Toghbeerdee Boys High School",35.0193968800001,69.2348682300001,985.915096921692,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0109442","Shah Rasool House","0109482","Bar Malang Jame Mosque",34.36510111,69.39503963,986.150916036992,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2406126","Kuhna Deh Madrassa","2406155"," Tamran School",33.6454330600001,65.7811550500001,988.902486286054,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0203072","Hazaro Khel Mosque","0203028","Habib Khil Mosque",35.0674121700001,69.4982566900001,989.044277061397,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1116318","Qara Warda Maknak Village Mosque","1116357"," Sarwar Deh Secondary School",33.40535772,67.3129863200001,990.045950644239,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0111381","Dasht-e-Naseri Mosque","0111495","Dasht e Guldarah High School",34.73626715,69.0617439600001,991.457169394024,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2404052","Chaka Jankan Mosque","2404112"," Resalat Chakah Jangan Mosque",34.1846229,66.2856985500001,997.36956906748,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0615376","Landi Momand Mosque","0623356","Momand Clinic",34.0352782,70.5677799000001,997.954178615332,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0607137","Kaan Clinic","0607190"," Kan High School",34.26527727,70.49020182,999.129163514303,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1302199","Gharak High School","1302036"," Mansour Khil Secondary School",33.7489571200001,69.33690875,1000.4277776143,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2301042","Khema Safid Mosque","2301038"," Asparf Primary School",35.0015874800001,65.78807713,1002.36957824216,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3203105","Bechqi Mosque","3203118","Rubat Meerak Primary School",34.2408945700001,62.4206124900001,1003.5876204641,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2605062","Moque","2605043"," Kartash School Reemi",32.6243969050001,67.2747868230001,1003.91971771277,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2306087","Margha Primary School","2306180"," Abu Zar Ghafari Jame Mosque",34.35146229,64.26494728,1006.37511434526,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1510101","Mangwal Village Mosque","1510085","Mangwal High School",34.6039242300001,70.8279760800001,1007.01726323825,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1812172","Ghaz Tipa Mosque","1812175","Bagh Bayan High School",37.2022888800001,69.4750583300001,1008.45317193094,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3302045","Naw Bahar Mosque","3302052","Nawbahar Boys High School",32.4169171700001,62.0321866300001,1009.16348317721,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0913211","Dahana High School","0913270","Deh Meerak Madrassah",35.9096527,69.49925132,1011.13110778345,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0307092","Hazrat Ali Secondary School","0307119","Hazrat Ali High School",35.00060277,68.84751111,1015.56493773106,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1401034","Mosque","1401042"," Khabshkhilo Mosque",33.38603973,69.9109130300001,1015.8845555067,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2606013","Bazar Mosque","2606055"," Ba Ba Hotak High School",32.5206584600001,67.42314206,1018.42271442395,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1111175","Habib Mosque","1111243"," Godol Mosque",33.331191,68.01816,1021.58218427404,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614496","Shah Lala Maidan","0614317"," Darukhil School",34.49427979,70.9138821700001,1024.18194226045,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614497","Malem Ghani House","0614317"," Darukhil School",34.49426908,70.9138928700001,1025.23859391567,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1310168","Bablo Khel School","1310159"," Babu Khil School",33.80034298,69.88163531,1026.44604025253,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3104178","Jar-e- Durosht Mosque","3104109","Arbab Mohammad Mosque",34.72020701,63.56061441,1029.71671355978,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1214250","Nawab Clinic","1214171"," Fakhr e Afghan School",32.51926005,69.2721151600001,1030.83076066512,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0807080","Deh Paryan Mosque","0807076","Qalla Jame Mosque",35.6251620500001,70.0143152800001,1032.96897888955,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2107254","Arlaat Mosque","2107138"," Qaq Lu Sai School",36.31537495,67.0461013,1033.32752971169,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1507024","Lacha lam High School","1507066","Khalqlam Village Mosque",34.96219518,70.8471717800001,1036.14544581102,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1907204","Haji Mula Ibrahim Mosque","1907169","Aaq Tapa High School",37.0060187100001,68.5395471,1040.33600222501,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0402160","Awal Khel Tent","0401009","Pul E Surkh School",34.3050274100001,68.8602604,1043.23330373486,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605169","Chardewali","0605130"," School",34.42583732,70.6169033700001,1044.10223872379,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2113106","Kareem Qaryadar Private House","2113269"," Kaldar District Center High School",37.1987857800001,67.6781713500001,1051.06197813016,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1212193","Sro Maidan Secondary School","1212156"," Jameel Khan Mosque",33.12234512,69.26336706,1051.16060186457,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711227","Haji Kamaluddin Private House","2711157"," Jalal School",30.9850330400001,66.41453319,1054.60679042351,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1303107","Janik Khel Mosque","1315044","Mamozai Clinic",33.48509556,69.12989398,1054.76195094654,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1301018","Maldaari Tent","1301010"," Khudaidad Khil High School",33.5675881000001,69.24217106,1055.62325080969,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3216393","Deh Zabr Mosque","3216411","Sayed Mohammad Zahid School",34.3352200500001,63.77554101,1056.48083264582,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2718229","Sulaimanzai School","2703072"," Khosh Aab School",31.4879664290001,65.805477646,1059.84336753914,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0910156","Khalifa Mosque","0910208","Fulol Ulya School",36.2174040300001,69.2513294,1061.70519145002,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3216392","Sony Mosque","3216406","Soni School",34.3637822600001,63.6293418000001,1068.81424634791,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201008","Maswas Primary School","1201015"," Salai Ibahimzo School",33.2169435800001,68.7393709400001,1069.2846270262,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1405077","Hasan Gul Hojra","1312179"," Sharabak Primary School",33.67792705,69.6277342600001,1070.77822402415,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2206126","Uzbekya Larak Mosque","2205113"," Larak Secondary School",36.0300717300001,66.4655637300001,1071.64769854229,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0804018","Mata Madrassa","0804043","Matta Boys High School",35.44496797,69.7506414000001,1073.51612287037,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0702048","Baloch Abad Mosque","0702038"," Abdul Rahimzai Girls School",34.53284253,70.23352572,1073.87284763809,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1003035","Qarona Female Mosque","1003060"," Qaroonah Sufla Shura (Council) building",35.1666547500001,67.64527445,1074.56475476688,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2404177","Mosque","2404085"," Band e Pushdaram Hospital",33.8969628610001,66.2048766480001,1075.05243100544,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1107238","Sarferaz Payen Village Mosque","1107135"," Daleel village Mosque",33.3793704300002,68.4973171500001,1075.59429330747,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1809056","Chebq Mosque","1809114","Ghulam Sakhi High School",37.0008006,69.3765962900001,1076.33319926232,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2409064","Qala-e-Lash Mosque","2409253"," Laghar Joi School",33.2435277850001,65.455167478,1080.05790304993,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2402026","Chochan Mosque","2402031"," Bi Bi Hajer Primary School",33.5402586500001,66.72782011,1084.8137085498,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2704177","Haji Akbar Camp","2704090"," Bazar Madrassah",31.4653518700001,65.26192373,1091.62750390436,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1006118","Munbar-e-Altarghaan Kerman","1006140"," Pamul Targhan Secondary School",34.4959852,66.61147821,1101.7128852091,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0405141","Tent of Koh-e-Salar","0405068","Otarri School",33.8698820100001,68.6387251200001,1105.19855280019,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3207479","School","3207201","Jafar Baig Khurasani School",34.775884096,62.3322588710001,1105.39743719266,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2106168","Shahab Mosque","2106102"," Baghshor Secondary School",36.8807843100001,66.85710193,1105.52308935943,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0405127","Sultan Khel Mosque","0405068","Otarri School",33.8773562500001,68.6374790400001,1105.8542266191,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3203089","Char Kabotar Khan Mosque","3203114","Khwajah Mohammad Kanjani High School",34.24109712,62.28791748,1108.96835286971,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1512052","Dairy Primary School","1512103","Kaso Village Mosque",34.97420779,71.44649329,1109.58509138872,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1114347","Shughla Public School","1114300"," Hujat Ibne Al Hasan High School",33.3300177700001,67.6409638100001,1109.84246934995,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2106177","Shamsullah Private House","2106102"," Baghshor Secondary School",36.9106549360001,66.8483468630001,1111.27229514683,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1103085","Qala-e-Naw Chahar Burja Mosque","1103067"," Qalla e Naw, Chahar Burjah School",33.637879,68.420386,1112.11286470063,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605168","Koz Landabooch Mosque","0605130"," School",34.43106233,70.61867454,1117.77506104245,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1408183","Mosque","1408148"," Markazi Bagh Belawat",33.4275549820001,70.0614456000001,1117.92376438177,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1303100","Dawlat Zai Hojra","1303060"," Dawlat Zai High School",33.4651666600001,68.95664445,1125.21612781711,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3306132","Shaikh lala Mosque","3306118","Shiekh Lala Primary School",32.6178001700001,62.4912698,1126.20861180139,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2409062","Gharenj Menbar","2409247"," Joi Wali Aser Girls High School",33.3478024300001,65.76021905,1131.73642776281,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1408164","Bati Tana","1408144"," Haji Naeem Kochai Mosque",33.4561319600001,70.2095381500001,1132.41749554283,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2114301","Qarya Shekh Sar Dara Mosque","2114294"," Shiekh Sar Darah School",35.76681959,66.85158067,1133.59951958072,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3214322","Qala-e- Mirza Haji Akram Mosque","3220454","Abu Baker Sedique High School",33.3818802900001,62.3063314,1134.59352870604,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0911165","Poshta Qara Madrassa","0911237","Nomania Madrassah",35.35476506,68.15679333,1139.53503160218,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1512123","Mosque","1512105","Biadad Primary School",35.0394226300001,71.4107339990001,1142.52643199392,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0306069","Awnamak Mosque","0306110","Ghulam Nabi Shaheed High School",35.261923391,69.2010697790001,1144.31497473131,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2113107","Abdul Raheem Qaryadar Private House","2113270"," Bozaarekh Secondary School",37.19905808,67.70988319,1152.1863084514,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2005074","Mudirak Madrassa","2005057"," Mudeerak High School",35.5066649200001,67.8986311,1159.13168424515,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2310208","Mohammad Amin Private House","2310277"," Health Clinic",33.68603174,63.8418762100001,1159.27723500111,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2407188","Munbar","2407198"," Bazar Jawz Mosque",33.861865892,66.598194447,1164.25289094942,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0806104","Astofalo Mosque","0806063","Roy Darah clinic",35.247201089,69.3081471510001,1167.37018393742,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0702053","Logar Lam Khan Qala School","0702044"," Farman Khil School",34.5552930700001,70.2230984000001,1167.45212798023,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0616422","Hayat Khan Mosque","0616365"," Speen Pul Mosque",34.22042249,70.8294856,1173.60357529773,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404138","Malik Khona Gul Mosque","1404101"," Pakhe Chari Mosque",33.1536846700001,69.6222356000001,1174.04469781267,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2109144","Yakhdan Mosque","2109193"," Bye Mashad School",36.95979943,66.8165396900001,1174.53616581888,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201010","Primary School","1201011"," Al Jihad Primary School",33.1898591500001,68.82264376,1176.25819698557,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605176","Gardaaw Chardewali","0605134"," Nader Khan Momand School",34.3928980900001,70.7182323900001,1182.59233132911,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0302105","Khwaja Khesraw Wali High School","0302040","Nikah Khil Madrassah",34.9640979700001,69.3952988300001,1191.53003518383,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2407149","Darghala Charkh Mosque","2407199"," Shaeedan Charkh School",33.87799773,66.6255673800001,1198.27939712078,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0610323","Shabay Mosque","0610255"," Shabi High School",34.1064605770001,70.38539805,1202.03604104907,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0403024","Najmul Quran Madrassa","0401010","Charakah School",34.443698,68.817715,1203.17086616934,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3303056","Jeja Mosque","3303068","Jejah High School",32.8420209500001,61.9868463500001,1205.53255326101,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1312145","Araam Mosque","1312180"," Tushnak School",33.7019454660001,69.6374221130001,1205.70082316181,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2914176","Rahman Qol Shaheed High School","2914232","Awch Tapa Boys and Girls Primary School",36.98423599,65.1777531200001,1205.98328985072,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3311195","Tolai Mosque","3311202","Tolai School",33.10193494,64.0160119700001,1216.77890782853,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1116407","Naw-e-Pashi Mosque","1116369"," Nawah Pashaye High School",33.096468793,67.0629503110001,1217.24450973414,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3214310","Shir Abad Mosque","3214385","Khateeb Naser Abadi Mosque",33.27652779,62.1415658000001,1217.5811723371,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711203","Haji Raziq Guest House","2711157"," Jalal School",30.99102689,66.41408787,1221.60924316802,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1005079","Munbar-e-Kalta Toop","1005092"," Pasroyah High School",34.7281572900001,67.3111489300001,1233.40617937779,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2401009","Siyok Haqdad Mosque","2401024"," Sewak Boys High School",33.75999414,65.9460671800001,1235.49923275502,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0115487","Gaz-e-Ulya Mosque","0115549","Gaz Ulya School",34.7752391200001,69.84314337,1242.01177572073,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1001007","Zekria Mosque","1001013"," Dasht Tekar Shura (Council) bilding",34.74959256,67.7128676200001,1245.20245335746,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207106","Haji Kheyal Guest House","1207066"," Haji Pacha Mosque",32.8148192500001,68.56589786,1245.21715848244,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2404036","Siyah Nawar Abdi Mosque","2404098"," Hazrat Salman Masrook Mosque",33.9833204700001,66.37603146,1246.36638327816,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1903134","Qazal Say Secondary School","1903076","Keesa Topak Secondary School",36.4434537300001,68.88099484,1250.61720024383,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2703085","Haji Anfiya Kalacha/Shorandam Markaz","2703068"," Naqeleen School",31.58322218,65.80766527,1263.13494861952,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2115312","Dasht Qadoq Mosque","2115303"," Abdulgan Secondary School",35.8062203900001,66.7382025300001,1264.18553381671,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0606198","Public House","0606150"," Koz Kash Kot Girls School",34.5719003500001,70.67128548,1270.98541009405,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1006110","Ghur Ghuri Boys High School","1006129"," Qalla e Ashor Secondary School",34.49042884,66.9331436400001,1274.74890847579,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0405142","Dasht-e-Toop Old High School","0405085","Dasht Toup High School",34.2005428900001,68.79283403,1274.92865755255,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2302238","Dolina Bazar Tent","2302085"," Duleenah School",34.18169312,64.77924563,1288.4055779855,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2303049","Shiniya Mosque","2303110"," Sheneah Boys High School",34.5247822100001,65.6605037800001,1291.49983452096,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1006099","Munbar-e-Naw Altarghaan Ulya","1006137"," Menbar Qurghan",34.41742688,66.6648056300001,1292.60033060885,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1004061","Andaab Madrassa","1004069"," Andab Boys High School",35.3380129700001,67.8702206300001,1297.086108533,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1905203","Qari Khana Mosque","1905135","Jehon Primary School",37.2517680400001,68.8858896300001,1302.47969846308,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
